Title,PIC,Summary,Author,Date,Pros,Cons,URL
The state of smartphones in 2014: Ars Technica’s Ultimate Guide,https://cdn.arstechnica.net/wp-content/uploads/2014/12/the-ars-phone-640x215.jpg,"All the phones you need to know about, and everything you need to know about them.",Andrew Cunningham,2014-12-21,,,https://arstechnica.com/gadgets/2014/12/the-state-of-smartphones-in-2014-ars-technicas-ultimate-guide/
"Nvidia Shield Tablet review: Great gaming, great price, terrible battery",https://cdn.arstechnica.net/wp-content/uploads/2014/12/IMG_3524-640x215.jpg,Nvidia delivers the best Android tablet this side of a Nexus.,Sam Machkovech,2014-12-10,Stellar gaming specs for the price,Stuttering and pauses between app switches are too common,https://arstechnica.com/gadgets/2014/12/nvidia-shield-tablet-review-great-gaming-great-price-terrible-battery/
"From phones to drones, these were our favorite gadgets in 2014",https://cdn.arstechnica.net/wp-content/uploads/2014/12/googly-gadgets-640x215.jpg,"Instead of telling you what's ""best,"" let us tell you what we liked the most.",Andrew Cunningham,2014-12-15,,,https://arstechnica.com/gadgets/2014/12/from-phones-to-drones-these-were-our-favorite-gadgets-in-2014/
Signs of progress: One month with Android Wear 5.0,https://cdn.arstechnica.net/wp-content/uploads/2015/01/IMG_0820-640x215.jpg,LG's G Watch R and better software make it easier to see Wear's pros and cons.,Andrew Cunningham,2015-01-25,,,https://arstechnica.com/gadgets/2015/01/signs-of-progress-one-month-with-android-wear-5-0/
"Space-ready materials, race-tuned dynamics—meet the most credible Corvette yet",https://cdn.arstechnica.net/wp-content/uploads/2015/01/Corvette-Stingray-and-flowers-640x215.png,"Ignore its shine to see aerospace design, a top drawer engine, and race-ready interiors.",Jonathan M. Gitlin,2015-01-15,,,https://arstechnica.com/cars/2015/01/review-2014-stingray-is-the-brainiest-vette-yet/
Review: Toshiba’s Chromebook 2 has a gorgeous screen and not much else ,https://cdn.arstechnica.net/wp-content/uploads/2015/01/IMG_0768-640x215.jpg,We wish we liked the rest of the laptop as much as its 1080p IPS display. ,Andrew Cunningham,2015-01-16,,,https://arstechnica.com/gadgets/2015/01/review-toshibas-chromebook-2-has-a-gorgeous-screen-and-not-much-else/
Sling TV review: Do cord cutters and “cord nevers” even want live TV?,https://cdn.arstechnica.net/wp-content/uploads/2015/01/IMG_0018-640x215.png,"For $20 a month, Dish needs to convince customers that the live TV experience is great.",Megan Geuss,2015-01-26,,,https://arstechnica.com/information-technology/2015/01/sling-tv-review-do-cord-cutters-and-cord-nevers-even-want-live-tv/
Not the upgrade we were hoping for: The 2014 Mac Mini reviewed,https://cdn.arstechnica.net/wp-content/uploads/2014/11/IMG_0446-640x215.jpg,Removed features and Intel's convoluted CPU lineup make the Mini less versatile.,Andrew Cunningham,2014-11-06,,,https://arstechnica.com/gadgets/2014/11/not-the-upgrade-we-were-hoping-for-the-2014-mac-mini-reviewed/
"Exclusive: A review of the Blackphone, the Android for the paranoid",https://cdn.arstechnica.net/wp-content/uploads/2014/06/blackphone11-640x215.jpg,"Custom-built with privacy in mind, this handset isn’t for (Google) Play.",Sean Gallagher,2014-06-30,,,https://arstechnica.com/information-technology/2014/06/exclusive-a-review-of-the-blackphone-the-android-for-the-paranoid/
Want high-end flight sim pedals? Put $500 in a Polish bank account and contact Slaw,https://cdn.arstechnica.net/wp-content/uploads/2015/01/JT3A2662-640x215.jpg,"Review: ""Wait—$500 for just the Slaw Device BF 109?"" Well, yes, but what pedals!",Lee Hutchinson,2015-01-28,,,https://arstechnica.com/gadgets/2015/01/want-high-end-flight-sim-pedals-put-500-in-a-polish-bank-account-and-contact-slaw/
"Android Wear hardware review: Sometimes promising, often frustrating",https://cdn.arstechnica.net/wp-content/uploads/2014/06/IMG_9816-640x215.jpg,The Samsung Gear Live and LG G Watch aren't as essential as they want to be.,Andrew Cunningham,2014-07-01,,,https://arstechnica.com/gadgets/2014/06/reviewing-android-wears-first-watches-sometimes-promising-often-frustrating/
Android Wear software review: Smartwatch software that doesn’t suck,https://cdn.arstechnica.net/wp-content/uploads/2014/06/feature-640x215.png,"It still requires a phone, but there's no better way to deal with notifications.",Ron Amadeo,2014-07-01,,,https://arstechnica.com/gadgets/2014/06/android-wear-review/
"$1,099 iMac review: Lose 50% of your performance to save 18% of the money",https://cdn.arstechnica.net/wp-content/uploads/2014/07/IMG_7396-640x215.jpg,"MacBook-turned-desktop isn't bad, but only makes sense if you're buying in bulk.",Andrew Cunningham,2014-07-05,,,https://arstechnica.com/gadgets/2014/07/1099-imac-review-lose-50-of-your-performance-to-save-18-of-the-money/
"Preview: A closer look at OS X Yosemite, just in time for the public beta",https://cdn.arstechnica.net/wp-content/uploads/2014/07/Yosemite-640x215.jpg,The first public OS X beta in over a decade brings quite a few changes with it.,Andrew Cunningham,2014-07-23,,,https://arstechnica.com/gadgets/2014/07/preview-a-closer-look-at-os-x-yosemite-just-in-time-for-the-public-beta/
The Audi A8 is the perfect car for the tech-obsessed plutocrat,https://cdn.arstechnica.net/wp-content/uploads/2014/07/2014-06-26-16.11.55-640x215.jpg,"Hands on: Ars testdrives Audi’s latest flagships, the technology-packed A8 and S8.",Jonathan M. Gitlin,2014-07-09,,,https://arstechnica.com/cars/2014/07/hands-on-with-audis-flagships-the-technology-packed-a8-and-s8/
Hands on: Structure Sensor turns your iPad into a 3D scanning machine,https://cdn.arstechnica.net/wp-content/uploads/2014/07/IMG_0034-640x215.png,Nifty clip-on device is more platform than product—and it needs apps to survive.,Lee Hutchinson,2014-07-09,,,https://arstechnica.com/gadgets/2014/07/hands-on-structure-sensor-turns-your-ipad-into-a-3d-scanning-machine/
"OnePlus One review: Big, fast, cheap, open, efficient, and unlocked",https://cdn.arstechnica.net/wp-content/uploads/2014/07/IMG_2758-640x215.jpg,But there's a catch—It's hard as hell to actually buy one.,Sam Machkovech,2014-07-13,,,https://arstechnica.com/gadgets/2014/07/oneplus-one-review-big-fast-cheap-open-efficient-and-unlocked/
"Review: Amazon’s Fire Phone offers new gimmicks, old platform growing pains",https://cdn.arstechnica.net/wp-content/uploads/2014/07/IMG_9890-640x215.jpg,"Firefly, Dynamic Perspective are great ideas that can't close the ecosystem gap.",Andrew Cunningham,2014-07-23,,,https://arstechnica.com/gadgets/2014/07/review-amazons-fire-phone-offers-new-gimmicks-old-platform-growing-pains/
"Gallery: Dissecting the Philips Hue Tap wireless, battery-less controller",https://cdn.arstechnica.net/wp-content/uploads/2014/08/IMG_2314-Version-2-640x215.jpg,Hidden inside the white plastic is a neat energy-harvesting mechanism.,Lee Hutchinson,2014-08-06,,,https://arstechnica.com/gadgets/2014/08/gallery-dissecting-the-philips-hue-tap-wireless-battery-less-controller/
KDE Plasma 5—For those Linux users undecided on the kernel’s future,https://cdn.arstechnica.net/wp-content/uploads/2014/08/screenshot01-640x215.png,"Review—new release straddles traditional desktop needs, long term multi-device plans.",Scott Gilbertson,2014-08-18,,,https://arstechnica.com/information-technology/2014/08/kde-plasma-5-for-those-linux-users-undecided-on-the-kernels-future/
"HTC One (M8) for Windows: Crazy name, great phone",https://cdn.arstechnica.net/wp-content/uploads/2014/08/IMG_1600-640x215.jpg,Microsoft wanted Windows Phone on Android hardware. We review the result.,Peter Bright,2014-08-25,,,https://arstechnica.com/gadgets/2014/08/htc-one-m8-for-windows-crazy-name-great-phone/
Ars Technica System Guide: August 2014,https://cdn.arstechnica.net/wp-content/uploads/2012/12/system-guide-dec-2012-640x215.jpg,"The market may be in a bit of a lull, but the System Guide still finds improvements.",Brian Won,2014-08-26,,,https://arstechnica.com/gadgets/2014/08/ars-technica-system-guide-august-2014/
FLIR One gives your iPhone infrared Predator vision,https://cdn.arstechnica.net/wp-content/uploads/2014/08/FLIR0008-527x215.jpg,"For $349, you too can see in the dark like an intergalactic big game hunter.",Lee Hutchinson,2014-08-31,"Dead easy to use—very much an ""it just works"" device",No Android or Windows Phone compatibility—iPhone only,https://arstechnica.com/gadgets/2014/08/flir-one-gives-your-iphone-infrared-predator-vision/
"Review: In its second generation, the Moto X becomes a true flagship",https://cdn.arstechnica.net/wp-content/uploads/2014/09/IMG_00201-640x215.jpg,"We miss the smaller size, but everything about this $499 phone feels high-end.",Andrew Cunningham,2014-09-09,,,https://arstechnica.com/gadgets/2014/09/review-in-its-second-generation-the-moto-x-becomes-a-true-flagship/
Xiaomi Mi4 review: China’s iPhone killer is unoriginal but amazing,https://cdn.arstechnica.net/wp-content/uploads/2014/08/980-640x215.jpg,A big iPhone that runs Android ends up being the best of both worlds.,Ron Amadeo,2014-08-24,,,https://arstechnica.com/gadgets/2014/08/xiaomi-mi4-review-chinas-iphone-killer-is-unoriginal-but-amazing/
"A Nexus 8, more or less: LG’s G Pad 8.3 Google Play edition reviewed",https://cdn.arstechnica.net/wp-content/uploads/2013/12/IMG_8377-640x215.jpg,"Google's software and LG's hardware make for an appealing, if imperfect, tablet.",Andrew Cunningham,2013-12-16,,,https://arstechnica.com/gadgets/2013/12/a-nexus-8-more-or-less-lgs-g-pad-8-3-google-play-edition-reviewed/
Review: A $229 unlocked phone that marries the Galaxy S5 to the Moto G,https://cdn.arstechnica.net/wp-content/uploads/2014/08/IMG_9919-640x215.jpg,Kogan's Agora 4G is a solid midrange phone with a couple of quirks.,Andrew Cunningham,2014-08-30,,,https://arstechnica.com/gadgets/2014/08/review-a-229-unlocked-phone-that-marries-the-galaxy-s5-to-the-moto-g/
"Review: The new Moto G doesn’t change much, but still a steal at $179",https://cdn.arstechnica.net/wp-content/uploads/2014/09/IMG_00372-640x215.jpg,"It's just the same specs with a bigger screen, but others still can't compete.",Andrew Cunningham,2014-09-08,,,https://arstechnica.com/gadgets/2014/09/review-the-new-moto-g-doesnt-change-much-but-still-a-steal-at-179/
"Moto 360 review—Beautiful outside, ugly inside",https://cdn.arstechnica.net/wp-content/uploads/2014/09/IMG_0062-640x215.jpg,"Motorola creates an iconic design, but pairs it with an ancient, power-hungry SoC.",Ron Amadeo,2014-09-07,,,https://arstechnica.com/gadgets/2014/09/moto-360-review-beautiful-outside-ugly-inside/
"Sony Z Ultra Google Play Edition Review: big, beautiful, and buggy",https://cdn.arstechnica.net/wp-content/uploads/2013/12/hero-640x215.jpg,"Sony made a great piece of hardware, but someone dropped the ball on the software.",Ron Amadeo,2013-12-17,,,https://arstechnica.com/gadgets/2013/12/sony-z-ultra-google-play-edition-review-big-beautiful-and-buggy/
The big One: Ars reviews the HTC One Max,https://cdn.arstechnica.net/wp-content/uploads/2013/12/DSC_0030-2-640x215.jpg,"Not quite an HTC One successor, the One Max loses a lot, gains 1.2""",Jason Inofuentes,2013-12-19,So much like the HTC One,"So huge, but with no stylus or UI tweaks to account for it",https://arstechnica.com/gadgets/2013/12/the-big-one-ars-reviews-the-htc-one-max/
Western Digital My Cloud Review: The $150 personal cloud,https://cdn.arstechnica.net/wp-content/uploads/2014/01/DSC_0192-640x215.jpg,WD's small single-disk network storage system is surprisingly cheap and good.,Jason Inofuentes,2014-01-20,$150 gets you a $100 drive and a pretty solid $50 NAS,No per share size limits means you might fill your drive with Time Machine backups,https://arstechnica.com/gadgets/2014/01/western-digital-my-cloud-review-the-150-personal-cloud/
"Smallness über alles: Intel’s tiny, Haswell-based NUC desktop reviewed",https://cdn.arstechnica.net/wp-content/uploads/2014/01/haswell_NUC-640x215.jpg,"Diminutive desktop is a workstation, game console, and HTPC all rolled into one.",Andrew Cunningham,2014-01-07,,,https://arstechnica.com/gadgets/2014/01/smallness-uber-alles-intels-tiny-haswell-based-nuc-desktop-reviewed/
A pro with serious workstation needs reviews Apple’s 2013 Mac Pro,https://cdn.arstechnica.net/wp-content/uploads/2014/01/mac-pro-intro-640x215.jpg,"Apple’s latest Mac Pro is powerful, but it isn’t always a clear upgrade.",Dave Girard,2014-01-28,,,https://arstechnica.com/gadgets/2014/01/two-steps-forward-a-review-of-the-2013-mac-pro/
"Review: Mophie’s Space Pack doubles your iPhone’s battery, storage, and size",https://cdn.arstechnica.net/wp-content/uploads/2014/03/IMG_8798-640x215.jpg,16 and 32GB battery cases try to solve three problems at once with mixed results. ,Andrew Cunningham,2014-03-09,"More than doubles battery life, while offering extra protection",Bulkier than most iPhone cases,https://arstechnica.com/gadgets/2014/03/review-mophies-space-pack-doubles-your-iphones-battery-storage-and-size/
"Linux on the NUC: Using Ubuntu, Mint, Fedora, and the SteamOS beta",https://cdn.arstechnica.net/wp-content/uploads/2014/01/ubuntu-nuc-640x215.jpg,Intel's mini desktop handles four prominent distros with a few headaches.,Andrew Cunningham,2014-02-01,,,https://arstechnica.com/gadgets/2014/02/linux-on-the-nuc-using-ubuntu-mint-fedora-and-the-steamos-beta/
"Verizon’s new Windows Phone flagship, the Nokia Lumia Icon, reviewed",https://cdn.arstechnica.net/wp-content/uploads/2014/02/lumia-icon-640x215.jpg,"It's like they took the other flagship, the Lumia 1520, and shrunk the screen.",Peter Bright,2014-02-12,,,https://arstechnica.com/gadgets/2014/02/verizons-new-windows-phone-flagship-the-nokia-lumia-icon-reviewed/
"Refinements, additions, and un-breaking stuff: iOS 7.1 reviewed",https://cdn.arstechnica.net/wp-content/uploads/2014/03/ios7-lineup-640x215.jpg,Apple's first major iOS 7 update makes the operating system feel whole.,Andrew Cunningham,2014-03-11,,,https://arstechnica.com/gadgets/2014/03/refinements-additions-and-un-breaking-stuff-ios-7-1-reviewed/
"A turbo-charged, quad-core mini desktop: Gigabyte’s Brix Pro reviewed",https://cdn.arstechnica.net/wp-content/uploads/2014/02/IMG_8678-640x215.jpg,A pretty capable workstation that can fit in the palm of your hand.,Andrew Cunningham,2014-02-09,,,https://arstechnica.com/gadgets/2014/02/a-turbo-charged-quad-core-mini-desktop-gigabytes-brix-pro-reviewed/
"Review: When it comes to Android tablets, $149 is the new $199",https://cdn.arstechnica.net/wp-content/uploads/2013/08/IMG_6866-640x215.jpg,Asus' Memo Pad HD 7 is the latest volley in the Android tablet price war.,Andrew Cunningham,2013-08-19,,,https://arstechnica.com/gadgets/2013/08/review-when-it-comes-to-android-tablets-149-is-the-new-199/
The Pebble Steel review: Wearables 2.0 arrive,https://cdn.arstechnica.net/wp-content/uploads/2014/01/DSC_0126-640x215.jpg,"With a new look and new SDK, Pebble sets the bar for all the wearables to come.",Jason Inofuentes,2014-01-28,,,https://arstechnica.com/gadgets/2014/01/the-pebble-steel-review-wearables-2-0-arrive/
Review: LG’s G2 smartphone gets caught living in the shadows of giants,https://cdn.arstechnica.net/wp-content/uploads/2013/09/IMG_262221-640x215.jpg,"LG makes a great device, but Samsung and Google crush any reasons to buy it.",Ron Amadeo,2013-09-17,,,https://arstechnica.com/gadgets/2013/09/lgs-g2-smartphone-gets-caught-living-in-the-shadows-of-giants/
"iOS 7, thoroughly reviewed",https://cdn.arstechnica.net/wp-content/uploads/2013/09/ios7-feature-3-640x215.jpg,Apple's latest mobile OS is simultaneously transformative and incremental.,Andrew Cunningham,2013-09-18,,,https://arstechnica.com/gadgets/2013/09/ios-7-thoroughly-reviewed/
