PIC,Title,Author,Pros,Cons,OCN,Summary,Verdict,URL,Date,Review_Date,Score,Scale,SID,Product_Name
https://i.rtings.com/images/reviews/tv/vizio/p-series-2017/p-series-2017-design-medium.jpg,"Vizio P Series XLED 2017 Review (P55-E1, P65-E1, P75-E1)",Daniel O'Keeffe,Great picture quality in a dark room,"Color gamut could be better for HDR
",TV,"The Vizio P Series 2017 is a mid-range LED TV with excellent picture quality in a dark room. It's exactly the same as the P Series 2016, but it comes with a stan...","Great TV for most usages. The Vizio P's picture quality in a dark room is some of the best available for an LED TV, and it handles sports and SDR video games very well. Unfortunately, though, its narrow viewing angle causes its picture quality to degrade when viewed at an angle.",https://www.rtings.com/tv/reviews/vizio/p-series-xled-2017,2017-07-27,2017-07-27 00:00:00,8.0,10,vizio/p-series-xled-2017,"Vizio P Series XLED 2017 (P55-E1, P65-E1, P75-E1)"
https://i.rtings.com/images/reviews/tv/vizio/e-series-2018/e-series-2018-design-medium.jpg,"Vizio E Series 2018 Review ( E43-F1, E50-F2, E55-F1, E65-F0, E70-F3, E75-F1)",Daniel O'Keeffe,Deep and uniform blacks.,Image degrades when viewed at an angle.,TV,The Vizio E Series is a good 4k UHD TV. It can produce deep dark scenes due to the excellent native contrast ratio and black uniformity. It also has good motion ...,"Good TV for mixed usage. The Vizio E Series 2018 is best suited for dark room settings where you'll enjoy the deep blacks. It has a great low input lag and fast response time that make it great for gaming, but the color volume is limited and HDR content doesn't pop as it should. The viewing angle isn't very wide, so it's better to sit in front of the TV.",https://www.rtings.com/tv/reviews/vizio/e-series-2018,2020-03-17,2020-03-17 00:00:00,7.7,10,vizio/e-series-2018,"Vizio E Series 2018 ( E43-F1, E50-F2, E55-F1, E65-F0, E70-F3, E75-F1)"
https://i.rtings.com/images/reviews/tv/vizio/m-series-2018/m-series-2018-design-medium.jpg,"Vizio M Series 2018 Review (M55-F0, M65-F0, M70-F3)",Daniel O'Keeffe,Deep and uniform blacks,Image degrades when viewed at an angle,TV,"The Vizio M Series 2018 is a good 4k TV for a wide range of usages. It has a high native contrast ratio so blacks appear deep in a dark room, but unfortunately, ...","The Vizio M65-F0 is a good TV for mixed usage. It has good picture quality and works well in a dark room. It also has great motion handling and excellent low input lag, perfect for gaming or fast-moving action scenes.",https://www.rtings.com/tv/reviews/vizio/m-series-2018,2018-06-08,2018-06-08 00:00:00,7.9,10,vizio/m-series-2018,"Vizio M Series 2018 (M55-F0, M65-F0, M70-F3)"
https://i.rtings.com/images/reviews/tv/vizio/p-series-quantum/p-series-quantum-design-medium.jpg,Vizio P Series Quantum 2018 Review (PQ65-F1),Adam Babcock,Produces extremely bright HDR highlights,Image loses accuracy when viewed at an angle,TV,"The Vizio P Series Quantum is an excellent LED LCD TV, especially when viewed in a dark room. It has great picture quality in both SDR and HDR thanks to the wide...","Excellent TV overall. The screen is very bright and good at overcoming glare in a bright room, but still has the deep contrast ratio and black uniformity needed for dark room viewing. The viewing angles are a limiting factor, as the image quality degrades at an angle. Motion handling is great thanks to the fast response time and the TV feels responsive due to the excellent low input lag for gaming. The Vizio Quantum is great for any usage.",https://www.rtings.com/tv/reviews/vizio/p-series-quantum-2018,2018-08-14,2018-08-14 00:00:00,8.5,10,vizio/p-series-quantum-2018,Vizio P Series Quantum 2018 (PQ65-F1)
https://i.rtings.com/images/reviews/tv/vizio/m-series-quantum-2019/m-series-quantum-2019-design-medium.jpg,"Vizio M Series Quantum 2019 Review (M558-G1, M658-G1)",Adam Babcock,"Deep, uniform blacks.",Mediocre dirty screen effect (DSE).,TV,"The Vizio M Series Quantum 2019 is an impressive 4k TV with a great picture quality. It uses a VA panel and has outstanding contrast ratio, exceptional black uni...","The Vizio M Series Quantum 2019 is a great TV for mixed usage. It delivers an impressive picture quality that's suitable for any type of content and performs well in both bright and dark rooms. Unfortunately, the viewing angles make it less ideal for those with a wide seating arrangement, but its overall performance should satisfy most people. Additionally, it has an exceptionally low input lag for those who want to game or use it as a PC monitor.",https://www.rtings.com/tv/reviews/vizio/m-series-quantum-2019,2020-01-20,2020-01-20 00:00:00,8.2,10,vizio/m-series-quantum-2019,"Vizio M Series Quantum 2019 (M558-G1, M658-G1)"
https://i.rtings.com/images/reviews/tv/vizio/d-series-4k-2018/d-series-4k-2018-design-medium.jpg,"Vizio D Series 4k 2018 Review (D43-F1, D55-F2, D60-F3, D65-F1, D70-F3)",Daniel O'Keeffe,Deep and uniform dark scenes,Image degrades at an angle,TV,"The Vizio D Series 2018 is a decent but basic 4k TV. The picture quality is okay, but the TV lacks more advanced features like local dimming or a wide color gamu...","The performance of the Vizio D65-F1 for mixed usage is okay. Movie and regular cable TV watching is decent, whereas playing video games and using it as a PC monitor should keep you satisfied. This TV does not have a great HDR performance since it has a limited color gamut and will not display rich and saturated colors, far from what the content creator intended.",https://www.rtings.com/tv/reviews/vizio/d-series-4k-2018,2018-06-29,2018-06-29 00:00:00,7.5,10,vizio/d-series-4k-2018,"Vizio D Series 4k 2018 (D43-F1, D55-F2, D60-F3, D65-F1, D70-F3)"
https://i.rtings.com/images/reviews/tv/vizio/p-series-quantum-x-2019/p-series-quantum-x-2019-design-medium.jpg,"Vizio P Series Quantum X 2019 Review (PX65-G1, PX75-G1)",Adam Babcock,Outstanding peak brightness in SDR and HDR.,Image degrades when viewed at an angle.,TV,"The Vizio P Series Quantum X is an excellent 4k LED LCD TV. It delivers great overall picture quality with deep, uniform blacks, outstanding peak brightness, and...","The Vizio P Series Quantum X is an excellent TV for most uses. It looks great in almost any room but has narrow viewing angles, so it isn't as good for watching sports with a group of friends or playing co-op games. Fast movies and games look great, thanks to the fast response time, and games are responsive due to the low input lag.",https://www.rtings.com/tv/reviews/vizio/p-series-quantum-x-2019,2019-07-08,2019-07-08 00:00:00,8.4,10,vizio/p-series-quantum-x-2019,"Vizio P Series Quantum X 2019 (PX65-G1, PX75-G1)"
https://i.rtings.com/images/reviews/tv/vizio/p-series-quantum-2019/p-series-quantum-2019-design-medium.jpg,"Vizio P Series Quantum 2019 Review (P659-G1, P759-G1)",Adam Babcock,Great peak brightness.,Noticeable uniformity issues.,TV,The Vizio P Series Quantum 2019 is a great 4k TV. It looks good in a dark room thanks to the excellent contrast ratio and great local dimming feature. It has ver...,"Overall, the Vizio P Series Quantum 2019 is a great TV for almost any usage. It's a great choice for movies or games in a dark room, and HDR content looks great in a dark room. It's also a very good choice for TV shows or sports in a bright room, but the image degrades at an angle, so it isn't a great choice for a wide seating area or for watching the big game with a group of friends.",https://www.rtings.com/tv/reviews/vizio/p-series-quantum-2019,2019-08-01,2019-08-01 00:00:00,8.2,10,vizio/p-series-quantum-2019,"Vizio P Series Quantum 2019 (P659-G1, P759-G1)"
https://i.rtings.com/images/reviews/tv/vizio/m7-series-quantum-2019/m7-series-quantum-2019-design-medium.jpg,"Vizio M7 Series Quantum 2019 Review (M437-G0, M507-G1, M557-G0, M657-G0)",Alexander Tozzi,Excellent low input lag.,Image degrades at an angle.,TV,The Vizio M7 Series Quantum 2019 (M437 / M507 / M557 / M657) is a great 4k TV with good picture quality. It delivers deep uniform blacks in a dark room and has a...,"The M7 Series Quantum 2019 is a great TV for mixed use. It can get fairly bright for an average-lit room and can display deep blacks, which is great for watching movies when in a dark room. Unfortunately, the viewing angles are disappointing and do not favor watching TV from the side, but the TV has an excellent wide color gamut for HDR content and a very low input lag that offers a great gaming experience.",https://www.rtings.com/tv/reviews/vizio/m7-series-quantum-2019,2019-12-05,2019-12-05 00:00:00,8.1,10,vizio/m7-series-quantum-2019,"Vizio M7 Series Quantum 2019 (M437-G0, M507-G1, M557-G0, M657-G0)"
https://i.rtings.com/images/reviews/tv/vizio/d-series-1080p-2017/d-series-1080p-2017-design-medium.jpg,"Vizio D Series 1080p 2017 Review (D24h-E1, D32f-E1, D39f-E1, D40f-E1, D43f-E1, D48f-E0, D50f-E1, D55f-E2)",Daniel O'Keeffe,Wide viewing angle,Poor picture quality,TV,"The Vizio D Series 1080p 2017 is a mediocre Full HD LED Smart TV with a wide viewing angle. It has a low input lag for gaming and a decent handling of motion, bu...","Subpar TV overall. The Vizio D Series 1080p 2017's redeeming qualities are far and few between. While its wide viewing angle adds flexibility, its poor picture quality makes it difficult to enjoy.",https://www.rtings.com/tv/reviews/vizio/d-series-1080p-2017,2018-01-09,2018-01-09 00:00:00,6.0,10,vizio/d-series-1080p-2017,"Vizio D Series 1080p 2017 (D24h-E1, D32f-E1, D39f-E1, D40f-E1, D43f-E1, D48f-E0, D50f-E1, D55f-E2)"
https://i.rtings.com/images/reviews/tv/vizio/p-series-2018/p-series-2018-design-medium.jpg,"Vizio P Series 2018 Review (P55-F1, P65-F1, P75-F1)",Daniel O'Keeffe,Great dark scene performance,Image degrades when viewed at an angle,TV,"The Vizio P Series 2018 is a great TV for a wide range of different usages. It has very good picture quality, especially when viewed in a dark room due to the hi...","The Vizio P Series is a great TV for almost any kind of usage. Its low input lag, fast response time, great contrast ratio, good uniformity and great color accuracy make it a great choice for almost any audience.",https://www.rtings.com/tv/reviews/vizio/p-series-2018,2018-06-19,2018-06-19 00:00:00,8.2,10,vizio/p-series-2018,"Vizio P Series 2018 (P55-F1, P65-F1, P75-F1)"
https://i.rtings.com/images/reviews/tv/toshiba/l1400u/l1400u-design-medium.jpg,"Toshiba L1400U Review (32L1400U, 40L1400U, 50L1400U)",Cedric Demers,Great contrast ratio for the price.,"Noticeable motion blur, so it isn't the best for sports or video games.",TV,"The Toshiba L1400U LED TV is a bugdet TV without any extra features. The picture quality for the price isn't bad, but it has noticeable motion blur and uniformit...","If you have a tight budget, the Toshiba L1400U LED TV will fit the bill. Do not expect perfect picture quality, though. Fast-moving objects have a very long blur trail and the uniformity of the screen has a few problems.",https://www.rtings.com/tv/reviews/toshiba/l1400u,2014-04-23,2014-04-23 00:00:00,6.7,10,toshiba/l1400u,"Toshiba L1400U (32L1400U, 40L1400U, 50L1400U)"
