Title,PIC,Date,Summary,Date Format,Product_Name,Source_internal_id,OCN,URL,Author,Rating,Scale
Antec Torque Case Review: Pretty Vacant,https://cdn.mos.cms.futurecdn.net/QRvhJ9tBT6MWNvzorCiHhk-1200-80.jpg,2019-02-17,The Antec Torque joins a new class of open-air chassis of similar appearance. Does it have the features or performance to to earn our recommendation?,2019-02-17 00:00:00,Antec Torque Case,cMEt5S3kuUcAVXpLrrC8jR,Antec,"https://www.tomshardware.com/uk/reviews/antec-torque-open-air-chassis-atx-case,5985.html",Steven Lynch,2.5,5
Lenovo Legion Y740 Gaming Laptop Review: Smooth Operator,https://cdn.mos.cms.futurecdn.net/V7b3hj8RUuxgDziNXPbP3-1200-80.jpg,2019-03-22,"The Lenovo Legion Y740 performs as well as it looks. Unfortunately, some physical flaws, like a nose-shooting webcam and weak keyboard hold it back.",2019-03-22 00:00:00,Lenovo Legion Y740 Gaming Laptop,ztNnqu2EHjcqMHLHa5H4JP,Laptops,"https://www.tomshardware.com/uk/reviews/lenovo-legion-y740-gaming-laptop,6039.html",Scharon Harding,4,5
Acer Predator XB273K 4K 144Hz Monitor Review: The Next Best Thing,https://cdn.mos.cms.futurecdn.net/j32zgMCFiP9ynRjKbxARyG-1200-80.jpg,2019-02-21,"The Acer Predator XB273K is a 27-inch HDR, 4K monitor with G-Sync, 144Hz and DCI-P3. Not only is it a killer gaming screen, it goes toe-to-toe with pro displays.",2019-02-21 00:00:00,Acer Predator XB273K 4K 144Hz Monitor,UjYDAwJ53E4GwLbrA46GNV,Acer,"https://www.tomshardware.com/uk/reviews/acer-predator-xb273k-4k-144hz-gaming-monitor-hdr,5998.html",Christian Eberle,4.5,5
Asus ROG Thor 1200W PSU Review: Asus Brings a Screen to the PSU Party,https://cdn.mos.cms.futurecdn.net/q2NwTFqYp4Doypyuqjqpf4-1200-80.jpg,2019-02-23,"The ROG Thor 1200W is Asus' new top PSU, made in collaboration with Seasonic. It features high performance and silent operation.",2019-02-23 00:00:00,Asus ROG Thor 1200W PSU,4ETeLRZsHocpEHDSDDtduS,Asus,"https://www.tomshardware.com/uk/reviews/asus-rog-thor-1200w-psu,5984.html",Aris Mpitziopoulos,4,5
Scythe Kotetsu Mark II TUF Gaming Alliance Cooler Review,https://cdn.mos.cms.futurecdn.net/AKmmPN77JAgnyzg9gcoESJ-1200-80.jpg,2019-02-23,Scythe Kotetsu MkII: Budget RGB cooling designed for overclocking mainstream processors.,2019-02-23 00:00:00,Scythe Kotetsu Mark II TUF Gaming Alliance Cooler Review,UTwwRyENm9b4giPrg4qq5N,Cooling,"https://www.tomshardware.com/uk/reviews/scythe-kotetsu-mark-ii-tuf-gaming-alliance,5994.html",Garrett Carver,3,5
HP Omen X 65 Emperium Monitor Review: 65 Inches of Gaming Greatness,https://cdn.mos.cms.futurecdn.net/4yS3VovBSNQUHZsWMhAZrT-1200-80.jpg,2019-02-24,"In the world of premium gaming monitors, it doesn’t get bigger, better, or pricier than HP's 4K Omen X 65 Emperium, with HDR, G-Sync, 144Hz, and killer audio.
",2019-02-24 00:00:00,HP Omen X 65 Emperium Monitor,i9GEa5wA4Q8Zc66jsYEmBQ,Gaming,"https://www.tomshardware.com/uk/reviews/hp-omen-x-65-emperium-4k-gaming-monitor,5999.html",Christian Eberle,4.5,5
Alienware Aurora R8 Gaming Desktop Review: Strong and Chunky,https://cdn.mos.cms.futurecdn.net/hUfCaptj2NfJMA7u2yZjo6-1200-80.jpg,2019-02-25, The Alienware Aurora R8 is a bulky gaming rig that offers strong performance and a whole lot of ports.,2019-02-25 00:00:00,Alienware Aurora R8 Gaming Desktop,FwkoofBEevsrNA79NPxAck,Alienware,"https://www.tomshardware.com/uk/reviews/alienware-aurora-r8-gaming-desktop,5512.html",Andrew E. Freedman,4,5
"Corsair Dominator Platinum RGB 32GB DDR4-3600 C16 Review: Bright Lights, Speed City",https://cdn.mos.cms.futurecdn.net/vGdjcTeiDwkFK75q2MsEHU-1200-80.jpg,2019-02-21,"More RGB, more performance. What else does Corsair’s latest Dominator Platinum kit have in store for us?",2019-02-21 00:00:00,Corsair Dominator Platinum RGB 32GB DDR4-3600 C16,bpnTYyCtTsfFrx8wVgBfEL,Corsair,"https://www.tomshardware.com/uk/reviews/corsair-4x8gb-ddr4-3600-c16-dominator-platinum-rgb,5997.html",Thomas Soderstrom,3.5,5
AMD Athlon 240GE and 220GE Review: Retaking the Low Ground ,https://cdn.mos.cms.futurecdn.net/6sUSwQwgcz6jZTV8tocZHa-1200-80.jpg,2019-02-25,AMD rounds out its Athlon stack with the $65 220GE and $75 240GE. ,2019-02-25 00:00:00,AMD Athlon 240GE and 220GE,zWrXUeQQxkfREKSBuWgoQ9,AMD,"https://www.tomshardware.com/uk/reviews/amd-athlon-220ge-240ge-vega-cpu,5988.html",Paul Alcorn,4.5,5
HP SSD EX950 NVMe M.2 SSD Review: Geared for Gaming,https://cdn.mos.cms.futurecdn.net/yHkQGWkc6oWJDWjjWGHfkF-1200-80.jpg,2019-02-26,HP’s SSD EX950 is a wicked fast NVMe M.2 SSD that ranks as one of the best on the market. ,2019-02-26 00:00:00,HP SSD EX950 NVMe M.2 SSD,Zr6qM9SziFKmYuEJStAN5N,Hewlett Packard,"https://www.tomshardware.com/uk/reviews/hp-ex950-nvme-ssd-2tb,5306.html",Sean Webster,4,5
Origin PC Neuron Review: Good Performance and Style (Update),https://cdn.mos.cms.futurecdn.net/52hbSYAdGthNn4BxdSATFd-1200-80.jpg,2019-02-27,"The Origin PC Neuron delivers impressive performance and can be customized however you like, but can run loud and needs dust protection.",2019-02-27 00:00:00,Origin PC Neuron,57HsvREr3xMDwLTqiruNKF,Desktops,"https://www.tomshardware.com/uk/reviews/origin-pc-neuron,5989.html",Andrew E. Freedman,3.5,5
SilverStone SX700-G PSU Review: An Overclocked SX650-G?,https://cdn.mos.cms.futurecdn.net/5ZNEX8SfjLoRJXkYt3hZd8-1200-80.png,2019-02-28,"The SX700-G was the first SFX-based PSU to offer 700W of power in such a small form factor. Basically, it is an overclocked version of the SX650-G, since it is based on the same platform. ",2019-02-28 00:00:00,SilverStone SX700-G PSU,kDPuw5MskjvfLJsmenUD6i,Components,"https://www.tomshardware.com/uk/reviews/silverstone-sx700-g-power-supply,5969.html",Aris Mpitziopoulos,3.5,5
Dell UltraSharp U4919DW Monitor Review: Two 27-inch QHD Screens in One,https://cdn.mos.cms.futurecdn.net/Ckq6EyzqhCbRCU4arGUw7C-1200-80.jpg,2019-03-01,Tired of the bezel line between your two 27-inch QHD screens? The Dell UltraSharp U4919DW is the perfect solution. It’s a gently curved 49-inch panel with 5120x1440 resolution and precise color.,2019-03-01 00:00:00,Dell UltraSharp U4919DW Monitor,nTZR8NUMEUc22np5MbjP2Q,Dell,"https://www.tomshardware.com/uk/reviews/dell-ultrasharp-u4919dw-curved-monitor,6001.html",Christian Eberle,4.5,5
Pimax 5K Plus Review: A Fresh Look at Ultrawide VR,https://cdn.mos.cms.futurecdn.net/gCdxXBAvLAVQj4mNn7reXW-1200-80.jpg,2019-03-02,"The Pimax 5K Plus VR headset isn't perfect. We wouldn’t trade it for a Vive Pro, but we'd consider it if we were upgrading from the original Vive. ",2019-03-02 00:00:00,Pimax 5K Plus,JsnBEzbn7ZW3wZpC8P6Qef,Peripherals,"https://www.tomshardware.com/uk/reviews/pimax-5k-plus-vr-headset,5990.html",Kevin Carbotte,3.5,5
"Riotoro Morpheus GPX-100 Review: Forward-Looking Design, Some Assembly Required",https://cdn.mos.cms.futurecdn.net/FjWkJ5EqCTfRRGRCpTd9oh-1200-80.png,2019-01-27,"Riotoro’s shape-changing chassis impresses with its versatility, excellent cooling, quiet operation and future-looking features.",2019-01-27 00:00:00,Riotoro Morpheus GPX-100,HMc2wBDZqhc33RRKKMNXoc,Cases,"https://www.tomshardware.com/uk/reviews/riotoro-morpheus-gpx-100-case,5972.html",Steven Lynch,4,5
"Google Pixel Slate Review: Premium, But Pricey",https://cdn.mos.cms.futurecdn.net/mDaWVbze35xbankwFWPCAB-1200-80.jpg,2019-01-26,"Those looking for a Google alternative to the iPad Pro will appreciate Google’s latest tablet. But when you factor in the keyboard, you can get a more powerful, more capable Windows device for less.",2019-01-26 00:00:00,Google Pixel Slate,2erXpCW9QpwPRYXDw6A3rP,Google,"https://www.tomshardware.com/uk/reviews/google-pixel-slate,5379.html",Matt Safford,3.5,5
Scythe Choten TUF Gaming Alliance Review,https://cdn.mos.cms.futurecdn.net/5v5eJymWFDih9cwqWJuEZJ-1200-80.png,2019-02-27,Scythe Choten TUF Gaming Alliance – an RGB downdraft cooler with the upside of being budget friendly,2019-02-27 00:00:00,Scythe Choten TUF Gaming Alliance Review,QXousJ3dwSCWZW8QGUSf6a,Cooling,"https://www.tomshardware.com/uk/reviews/scythe-choten-tuf-gaming-alliance,5995.html",Garrett Carver,3.5,5
"Nvidia Titan RTX Review: Gaming, Training, Inferencing, Pro Viz, Oh My!",https://cdn.mos.cms.futurecdn.net/cWnMTSwc6ZV4S7ApSWdDVJ-1200-80.jpg,2019-01-28,"Nvidia's Titan RTX is intended for data scientists and professionals able to utilize its 24GB of GDDR6 memory. It's also a mean gaming card, if you have $2,500 for top shelf frame rates.",2019-01-28 00:00:00,Nvidia Titan RTX,X2DTv8Yr4ZapdJveJAANxh,Graphics,"https://www.tomshardware.com/uk/reviews/nvidia-titan-rtx-deep-learning-gaming-tensor,5971.html",Chris Angelini,4,5
"Corsair AX1000 PSU Review: Titanium-Class Efficiency, at a Premium Price",https://cdn.mos.cms.futurecdn.net/ENWbBruNJyiWufCZg3BiGL-1200-80.jpg,2019-01-29,"Corsair and Seasonic teamed up to create the latest high-end AX power supply family. The AX1000 isn't a digital platform, but it still serves up exceptional performance.",2019-01-29 00:00:00,Corsair AX1000 PSU,TabvMnRf5KjEtj2vi9nYCN,Components,"https://www.tomshardware.com/uk/reviews/corsair-ax1000-80-plus-titanium,5966.html",Aris Mpitziopoulos,4.5,5
"Huawei Matebook 13 Review: Good Value, Short Endurance",https://cdn.mos.cms.futurecdn.net/8cMQaPaSMi9qKihM674Q8B-1200-80.jpg,2019-01-29,"The Huawei MateBook 13 has sleek, Mac-inspired looks and strong performance, but it suffers from weak battery life.",2019-01-29 00:00:00,Huawei Matebook 13,PJu7gatCoG5sr8XYcb4THn,Huawei,"https://www.tomshardware.com/uk/reviews/huawei-matebook-13,5973.html",Avram Piltch,3,5
"Gigabyte Aero 15 X9 Gaming Laptop Review: RTX Works, AI Bores",https://cdn.mos.cms.futurecdn.net/jEdtjNLdqSQz4jACBuzRWk-1200-80.jpg,2019-01-30,"Gigabyte’s Aero 15 X9 is a sleek notebook with Nvidia’s RTX Max-Q graphics, but its attempt to integrate AI into gaming is a bore.",2019-01-30 00:00:00,Gigabyte Aero 15 X9 Gaming Laptop,AxXhTcgzWk4p7Moh6FY9o9,Gaming,"https://www.tomshardware.com/uk/reviews/gigabyte-aero-15-x9,5684.html",Andrew E. Freedman,3.5,5
Intel Xeon W-3175X Review: Ultimate Performance at the Ultimate Price,https://cdn.mos.cms.futurecdn.net/hPtVBuMHSFDJHLZ3KHPFdc-1200-80.jpg,2019-01-30,"Intel's Xeon W-3175X is a shot across AMD's bow, boasting tons of cores, lots of cache, and high clock rates. It's too bad that a sky-high price tag puts it out of reach for most enthusiasts.",2019-01-30 00:00:00,Intel Xeon W-3175X,AdykUAxLRhrgTeGBHaXE5H,Components,"https://www.tomshardware.com/uk/reviews/intel-xeon-w-3175x-cpu,5976.html",Paul Alcorn,4,5
"Corsair One i160 Review: The Compact Performance PC, Refined",https://cdn.mos.cms.futurecdn.net/Cb5nYdbhghQzZ5Pr7VZaVA-1200-80.jpg,2019-01-31,"Corsair’s One i160 sports new top-end components and a redesigned layout. It’s expensive in every configuration option, but its performance & design impress.",2019-01-31 00:00:00,Corsair One i160,pVkbgV9QsBAhYGcuPsiekN,Corsair,"https://www.tomshardware.com/uk/reviews/corsair-one-i160-desktop,5101.html",Matt Safford,4.5,5
Lian Li Strimer 8 Pin Review: RGB Comes to PCIe Cables,https://cdn.mos.cms.futurecdn.net/73h4aJVtTJ7NKWgkWkBqQY-1200-80.jpg,2019-02-02,"Lian Li’s Strimer lineup now includes a model for your PCIe graphics card power cables. It’s fairly affordable, but there’s no controller in the box.",2019-02-02 00:00:00,Lian Li Strimer 8 Pin,nFdYosN6P9ZqQNjrKykQ4F,Accessories,"https://www.tomshardware.com/uk/reviews/lian_li-strimer-8_pin,5937.html",Matt Safford,3.5,5
"Cooler Master SK630 / SK650 Keyboards Review: Low-Profile, High Portability",https://cdn.mos.cms.futurecdn.net/U3FnTmABAExfJWqUkXM59U-1200-80.jpg,2019-02-05,Cooler Master’s new SK650 and SK630 keyboards promise all of the typing comfort and RGB glamour you have on your desk at home in a lightweight form factor that fits easily in your bag.,2019-02-05 00:00:00,Cooler Master SK630 / SK650 Keyboards,UBuCjinMbHkuSys42uqR3P,Cooler Master,"https://www.tomshardware.com/uk/reviews/cooler-master-sk630-sk650-mechanical-keyboards,5980.html",Avram Piltch,3,5
Gigabyte Z390 Aorus Xtreme Review: On the Edge of Excellence,https://cdn.mos.cms.futurecdn.net/sidcmdGRZkt2spbmxf26yY-1200-80.png,2019-02-06,"Gigabyte's Z390 Aorus Xtreme combines the best features of its top boards on a single product, and then adds external controllers. We take a closer look.",2019-02-06 00:00:00,Gigabyte Z390 Aorus Xtreme,Kru63MXmkVKUa9NyfYz5hi,Gigabyte,"https://www.tomshardware.com/uk/reviews/gigabyte-lga-1151-z390-aorus-xtreme-eatx-motherboard-overclocking,5970.html",Thomas Soderstrom,3.5,5
AMD Radeon VII 16GB Review: A Surprise Attack on GeForce RTX 2080,https://cdn.mos.cms.futurecdn.net/xZnzogkPcCErVuZkVyE8Xa-1200-80.jpg,2019-02-07,"AMD is first to market with a 7nm gaming GPU. The company complements its Vega 20 processor with 16GB of HBM2 on a 4,096-bit bus, packing it all into a 300W Radeon VII graphics card. Should those numbers impress you? Yeah, actually, they should.",2019-02-07 00:00:00,AMD Radeon VII 16GB,tLfbRThrzq9gE8GEgJaZwC,AMD,"https://www.tomshardware.com/uk/reviews/amd-radeon-vii-vega-20-7nm,5977.html",Chris Angelini,3.5,5
Cooler Master Hyper 212 Black Edition and RGB Review: A Legacy for Value,https://cdn.mos.cms.futurecdn.net/KBLbZ7LPj8AuAq7WuFFvEB-1200-80.jpg,2019-02-09,"We test out new swanky, upgraded versions of Cooler Master’s Hyper 212 coolers, the Hyper 212 Black Edition with a Silencio fan and the Hyper 212 RGB Black Edition.",2019-02-09 00:00:00,Cooler Master Hyper 212 Black Edition and RGB,SRgnB84gpZXGsaEazpKJ5f,Cooler Master,"https://www.tomshardware.com/uk/reviews/cooler-master-hyper-212-black-edition-rgb-silencio,5967.html",Garrett Carver,3.5,5
Thermaltake A500TG Aluminum Case Review: Gorgeous Versatility,https://cdn.mos.cms.futurecdn.net/DzBQAmh4T3emgbaQWbyhjT-1200-80.jpg,2019-02-03,Want an extremely versatile PC case with a sleek and sophisticated design? Look no further than the Thermaltake A500TG Aluminum case. Just remember to bring your gold card because this premium case doesn't come cheap. ,2019-02-03 00:00:00,Thermaltake A500TG Aluminum Case,DiAebWiqeWbDFvmSjZpuTj,Cases,"https://www.tomshardware.com/uk/reviews/thermaltake-a500tg-aluminum-case,5974.html",Steven Lynch,4,5
G.Skill Trident Z Royal DDR4-3200 C14 Review: RAM Goes Luxe,https://cdn.mos.cms.futurecdn.net/onDeqBqjwNiE5rQXCAYSGm-1200-80.jpg,2018-12-18,"We may never be royal, but we can still enjoy the luxury of gold-plated heat spreaders and crystal RGB light diffusers covering DDR4-3200 at CAS 14 timings.",2018-12-18 00:00:00,G.Skill Trident Z Royal DDR4-3200 C14,PuSjXyZgV4SbH9WhGYStWF,DDR4,"https://www.tomshardware.com/uk/reviews/g.skill-rgb-trident-z-royal-ddr4-3200-c14,5931.html",Thomas Soderstrom,3.5,5
"Razer Blade Stealth Review: Slimmer, With More Muscle",https://cdn.mos.cms.futurecdn.net/AsHZDN4bKBcpPnNH8MUoG6-1200-80.jpg,2018-12-19,The Razer Blade Stealth is a sleek ultraportable with a nice port selection that’s excellent for productivity and even some light gaming--but it runs too hot.,2018-12-19 00:00:00,Razer Blade Stealth,duoyxAYRCNFUmZtEEudRaY,Laptops,https://www.tomshardware.com/uk/reviews/razer-blade-stealth-13-2018,Andrew E. Freedman,4,5
Corsair SF450 Platinum SFX PSU Review: Best of the Best,https://cdn.mos.cms.futurecdn.net/BNX98byYYkDkfR9NCtNyN6-1200-80.jpg,2018-12-20,"The SF450 Platinum doesn't replace Corsair's 80 PLUS Gold-rated SF450, but rather improves upon it with higher efficiency and better performance. ",2018-12-20 00:00:00,Corsair SF450 Platinum SFX PSU,2LnxEbhH9kkKy6FmPFMB9e,Components,"https://www.tomshardware.com/uk/reviews/corsair-sf450-platinum-sfx-psu,5917.html",Aris Mpitziopoulos,4,5
T-Force Night Hawk Legend RGB Review: Choosing A Motherboard For Your DDR4?,https://cdn.mos.cms.futurecdn.net/fuv8Y5jMLgTSse5AgNMvyS-1200-80.jpg,2018-12-21,"Picking memory to match a board should be easy, but what happens when you find that a specific board doesn’t work very well with your memory? We dove deeper.",2018-12-21 00:00:00,T-Force Night Hawk Legend RGB,oTiDuJ3wiaNTthXHe3SXY9,DRAM,"https://www.tomshardware.com/uk/reviews/tforce-nighthawk-legend-rgb-ddr4-3200-c14,5863.html",Thomas Soderstrom,3,5
Alienware Area-51m Laptop Review: Upgradeable Excellence,https://cdn.mos.cms.futurecdn.net/pM2fbQfwag34UYC5Kp93sU-1200-80.jpg,2019-02-08,The Alienware Area-51m features upgradeable parts and is one of the most powerful gaming laptops that we have ever tested.,2019-02-08 00:00:00,Alienware Area-51m Laptop,5hPuamSHWWGG6aERsARwfR,Alienware,"https://www.tomshardware.com/uk/reviews/alienware-area-51-m,5981.html",Andrew E. Freedman,4.5,5
Asus ROG Maximus XI Gene Review: Dual Capacity RAM Meets DIMM.2,https://cdn.mos.cms.futurecdn.net/eVaMyj5DasUoieixCiqQSB-1200-80.jpg,2018-12-22,"It’s not cheap and it’s designed for expanded onboard storage plus overclocking. But the Maximus XI Gene packs a lot of new and interesting features.
",2018-12-22 00:00:00,Asus ROG Maximus XI Gene,JAqVyJhH8sGw9c8Viag6p7,Asus,"https://www.tomshardware.com/uk/reviews/asus-rog-maximus-xi-gene-z390-micro-atx,5941.html",Thomas Soderstrom,3.5,5
"GeIL Super Luce RGB Sync DDR4-4133 Review: Higher Voltage, Lower Price",https://cdn.mos.cms.futurecdn.net/qb3i9ZsEevfXnfm3FNpFhn-1200-80.jpg,2018-12-30,GeIL offers low-latency DDR4-4133 for only a few more dollars than competing low-latency DDR4-3200. But is 30% faster..30% better?,2018-12-30 00:00:00,GeIL Super Luce RGB Sync DDR4-4133,epDTyGZqB2rMoeETjwqNbS,DRAM,"https://www.tomshardware.com/uk/reviews/geil-super-luce-rgb-sync-ddr4-4133-c19,5950.html",Thomas Soderstrom,3,5
"Monoprice 33822 QHD, 144Hz Gaming Monitor Review: A 32-Inch Steal",https://cdn.mos.cms.futurecdn.net/wgeFNRvVTo283guZvEhVbW-1200-80.jpg,2018-12-29,"Monoprice 33822 is a 32-inch, QHD, frameless gaming monitor with an all-aluminum chassis, 144Hz, FreeSync and a high-contrast VA panel. Recommended for budget gaming rigs.",2018-12-29 00:00:00,"Monoprice 33822 QHD, 144Hz Gaming Monitor",8DWBKuJUq9enEaEuWCbEBX,Monitors,"https://www.tomshardware.com/uk/reviews/monoprice-33822-qhd-144hz-gaming-monitor,5929.html",Christian Eberle,4,5
"Patriot Memory Viper V765 Keyboard Review: Bright Lights, Superior Switches",https://cdn.mos.cms.futurecdn.net/gr8r9SnZkY4wEqwxZ6mrya-1200-80.jpg,2018-12-31,The Viper V765’s clicky switches offer a typing experience that’s second to none while its customizable RGB backlights serve a feast for the eyes.,2018-12-31 00:00:00,Patriot Memory Viper V765 Keyboard,54gXbrokpqZkSxRE5cnDWL,Keyboards,"https://www.tomshardware.com/uk/reviews/patriot-memory-viper-v765-keyboard,5952.html",Avram Piltch,4,5
Aorus GeForce RTX 2080 Ti Xtreme 11G Review: In A League of its Own,https://cdn.mos.cms.futurecdn.net/p4sFx4FJcN38qJcNQP5ihc-1200-80.jpg,2019-01-01,"Gigabyte took the best and made it better with its Aorus GeForce RTX 2080 Ti Xtreme 11G. The card offers higher performance than Nvidia's Founders Edition model, RGB LED lighting, a four-year warranty, and seven display outputs.",2019-01-01 00:00:00,Aorus GeForce RTX 2080 Ti Xtreme 11G,82PcSMVGXfzFJHvF3GCrFm,Gigabyte,"https://www.tomshardware.com/uk/reviews/gigabyte-aorus-geforce-rtx-2080-ti-xtreme-11g,5953.html",Chris Angelini,4.5,5
G-Technology G-Drive mobile Pro SSD Review: The New Thunderbolt 3 SSD Champ,https://cdn.mos.cms.futurecdn.net/HKEPaqpjVa3VMUpo3cCARP-1200-80.jpg,2019-01-02,G-Technology's Thunderbolt 3 and NVMe external SSD is ready to take the performance crown from Samsung's speedy X5.,2019-01-02 00:00:00,G-Technology G-Drive mobile Pro SSD,rEbgWU9VXKTaQN7AQ4NUtJ,Components,"https://www.tomshardware.com/uk/reviews/g-technology-g-drive-mobile-pro-ssd,4858.html",Sean Webster,4,5
ASRock Z390 Phantom Gaming 9 Review: The 2.5GbE Value Play,https://cdn.mos.cms.futurecdn.net/aT6be7TmwUHk5EMe7ei4vg-1200-80.jpg,2019-01-04,The middle ground between ASRock’s Taichi and Taichi Ultimate isn’t a Taichi at all! We put its Z390 Phantom Gaming 9 to the test!,2019-01-04 00:00:00,ASRock Z390 Phantom Gaming 9,4UjGFoqP5pPN8vtweSpKxQ,ASrock,"https://www.tomshardware.com/uk/reviews/asrock-z390-phantom-gaming-9-atx-1151-motherboard,5909.html",Thomas Soderstrom,3.5,5
